position,player,avg,ab,r,h,rbi,so,walks,hbp,sac,sb,err,hr,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,day_of_game,vs_team,starting,series
(中左),矢澤 宏太,.224,3,0,1,0,1,1,0,0,0,0,0,,空三振,,左２,,四球,,右飛,,,,,2026/05/10,オリックス,1,2026RS
(右),万波 中正,.220,4,0,1,0,0,0,0,0,0,0,0,,右安,,遊飛,,二直,,遊ゴロ,,,,,2026/05/10,オリックス,1,2026RS
(遊),水野 達稀,.287,3,0,0,0,2,1,0,0,1,0,0,,見三振,,見三振,,一ゴロ,,,四球,,,,2026/05/10,オリックス,1,2026RS
(捕),田宮 裕涼,.273,2,0,2,0,0,0,0,0,0,0,0,,左安,,,中２,,,,,,,,2026/05/10,オリックス,1,2026RS
捕,進藤 勇也,.000,2,0,0,0,1,0,0,0,0,0,0,,,,,,三ゴロ,,,バ三振,,,,2026/05/10,オリックス,0,2026RS
(二),カストロ,.270,4,0,1,0,1,0,0,0,0,0,0,遊飛,,左安,,遊ゴロ,,,空三振,,,,,2026/05/12,ロッテ,1,2026RS
二,大塚 瑠晏,.250,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/05/12,ロッテ,0,2026RS
(中左),矢澤 宏太,.213,3,0,0,0,2,0,0,0,0,1,0,空三振,,二ゴロ,,,空三振,,,,,,,2026/05/12,ロッテ,1,2026RS
打左,淺間 大基,.174,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,四球,,,,,2026/05/12,ロッテ,0,2026RS
(一),清宮 幸太郎,.262,4,0,1,1,2,0,0,0,0,0,0,空三振,,空三振,,,三飛,,左安,,,,,2026/05/12,ロッテ,1,2026RS
(指),レイエス,.314,3,1,1,1,0,1,0,0,0,0,1,,一邪飛,,右本,,右飛,,故意四,,,,,2026/05/12,ロッテ,1,2026RS
(左),野村 佑希,.260,3,0,0,0,0,0,0,0,0,0,0,,中飛,,中飛,,,三ゴロ,,,,,,2026/05/12,ロッテ,1,2026RS
中,五十幡 亮汰,.167,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,二ゴロ,,,,,2026/05/12,ロッテ,0,2026RS
(三),郡司 裕也,.239,3,0,0,0,0,0,0,0,0,0,0,,左飛,,二飛,,,遊ゴロ,,,,,,2026/05/12,ロッテ,1,2026RS
三,奈良間 大己,.276,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,右飛,,,,2026/05/12,ロッテ,0,2026RS
(右),万波 中正,.221,4,1,1,0,2,0,0,0,0,0,0,,,右２,空三振,,,二ゴロ,,空三振,,,,2026/05/12,ロッテ,1,2026RS
(遊),水野 達稀,.288,3,1,1,0,1,0,1,0,1,0,0,,,空三振,,二ゴロ,,,死球,中２,,,,2026/05/12,ロッテ,1,2026RS
(捕),田宮 裕涼,.272,4,0,1,1,1,0,0,0,1,0,0,,,右安,,空三振,,,一ゴロ,二ゴロ,,,,2026/05/12,ロッテ,1,2026RS
(中),カストロ,.254,4,0,0,0,0,0,0,0,0,0,0,中飛,三失,,右飛,,,左飛,,,,,,2026/05/13,ロッテ,1,2026RS
中,五十幡 亮汰,.160,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,左飛,,,,2026/05/13,ロッテ,0,2026RS
(二),奈良間 大己,.259,5,0,0,0,0,0,0,0,0,0,0,捕邪飛,三ゴロ,,遊直,,,遊直,,一ゴロ,,,,2026/05/13,ロッテ,1,2026RS
(一),清宮 幸太郎,.257,3,1,0,0,1,1,0,0,0,0,0,右飛,,四球,,中飛,,見三振,,,,,,2026/05/13,ロッテ,1,2026RS
(指),レイエス,.319,4,2,2,2,1,0,0,0,0,0,1,,左２,中本,,空三振,,,中飛,,,,,2026/05/13,ロッテ,1,2026RS
(左),野村 佑希,.250,4,0,0,0,1,0,0,0,0,0,0,,遊ゴロ,中飛,,二ゴロ,,,空三振,,,,,2026/05/13,ロッテ,1,2026RS
左,細川 凌平,.500,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/05/13,ロッテ,0,2026RS
(三),大塚 瑠晏,.214,4,0,0,0,2,0,0,0,0,0,0,,見三振,空三振,,,中飛,,捕邪飛,,,,,2026/05/13,ロッテ,1,2026RS
(右),万波 中正,.216,3,1,0,0,1,1,0,0,0,0,0,,四球,中飛,,,見三振,,,遊ゴロ,,,,2026/05/13,ロッテ,1,2026RS
(遊),水野 達稀,.303,4,1,3,1,0,0,0,0,0,0,0,,中安,,右安,,中飛,,,右２,,,,2026/05/13,ロッテ,1,2026RS
(捕),進藤 勇也,.133,3,1,2,2,0,1,0,0,0,0,1,,四球,,遊ゴロ,,,右２,,左本,,,,2026/05/13,ロッテ,1,2026RS
