position,player,avg,ab,r,h,rbi,so,walks,hbp,sac,sb,err,hr,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,day_of_game,vs_team,starting,series
(中右),中川 圭太,.000,4,0,0,0,1,0,0,0,0,0,0,遊飛,,空三振,,遊ゴロ,,,左飛,,,,,2025/03/28,楽天,1,2025RS
(三),宗 佑磨,.250,4,0,1,0,0,0,0,0,0,0,0,三飛,,二ゴロ,,,右飛,,右安,,,,,2025/03/28,楽天,1,2025RS
(遊),紅林 弘太郎,.000,4,0,0,0,0,0,0,0,0,0,0,遊ゴロ,,二ゴロ,,,右飛,,右飛,,,,,2025/03/28,楽天,1,2025RS
(右),杉本 裕太郎,.250,4,0,1,0,1,0,0,0,0,0,0,,空三振,,左飛,,一邪飛,,右安,,,,,2025/03/28,楽天,1,2025RS
走中,廣岡 大志,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/03/28,楽天,0,2025RS
(左),西川 龍馬,.750,4,1,3,0,0,0,0,0,1,0,0,,二安,,中安,,,中安,中飛,,,,,2025/03/28,楽天,1,2025RS
(二一),太田 椋,.333,3,1,1,2,1,0,0,1,0,0,1,,左本,,中飛,,,一犠打,,空三振,,,,2025/03/28,楽天,1,2025RS
(指),オリバレス,.250,4,0,1,0,2,0,0,0,0,0,0,,三ゴロ,,空三振,,,見三振,,三安,,,,2025/03/28,楽天,1,2025RS
走指,麦谷 祐介,-,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/03/28,楽天,0,2025RS
(一),頓宮 裕真,.500,2,0,1,0,1,1,0,0,0,0,0,,左安,,,見三振,,四球,,,,,,2025/03/28,楽天,1,2025RS
走二,大城 滉二,-,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,投犠打,,,,2025/03/28,楽天,0,2025RS
(捕),若月 健矢,.250,4,0,1,1,0,0,0,0,0,0,0,,三ゴロ,,,左飛,,中飛,,中２,,,,2025/03/28,楽天,1,2025RS
(中右中右),中川 圭太,.000,4,0,0,0,0,1,0,0,0,0,0,遊ゴロ,,四球,,右飛,,一飛,,,遊ゴロ,,,2025/03/29,楽天,1,2025RS
(三),宗 佑磨,.333,5,2,2,0,1,0,0,0,0,0,0,見三振,,左飛,,,三飛,,中安,,中２,,,2025/03/29,楽天,1,2025RS
(遊),紅林 弘太郎,.333,5,0,3,0,0,0,0,0,0,0,0,中安,,三ゴロ,,,中安,,左２,,右飛,,,2025/03/29,楽天,1,2025RS
(右),杉本 裕太郎,.286,3,0,1,1,0,0,0,0,0,0,0,右安,,二直,,,右飛,,右犠飛,,,,,2025/03/29,楽天,1,2025RS
中右中,廣岡 大志,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/03/29,楽天,0,2025RS
打,西野 真弘,1.000,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,右３,,,2025/03/29,楽天,0,2025RS
(左),西川 龍馬,.556,5,0,2,1,0,0,0,0,0,0,0,中飛,,,右飛,,中安,,左飛,,中２,,,2025/03/29,楽天,1,2025RS
走,麦谷 祐介,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/03/29,楽天,0,2025RS
(二),太田 椋,.125,5,0,0,0,2,0,0,0,0,0,0,,遊ゴロ,,空三振,,一邪飛,,見三振,,中飛,,,2025/03/29,楽天,1,2025RS
(指),オリバレス,.143,3,0,0,0,0,0,0,0,0,0,0,,中飛,,右飛,,,一飛,,,,,,2025/03/29,楽天,1,2025RS
打指,福田 周平,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,二ゴロ,,,,2025/03/29,楽天,0,2025RS
(一),頓宮 裕真,.333,4,1,1,1,1,0,0,0,0,0,1,,遊失,,,空三振,,左本,,遊ゴロ,,,,2025/03/29,楽天,1,2025RS
(捕),若月 健矢,.125,4,0,0,0,1,0,0,0,0,0,0,,二ゴロ,,,右飛,,空三振,,三ゴロ,,,,2025/03/29,楽天,1,2025RS
(中左),福田 周平,.200,4,0,1,0,0,1,0,0,0,0,0,左安,中飛,,,遊ゴロ,中飛,,四球,,,,,2025/03/30,楽天,1,2025RS
(二一),太田 椋,.385,5,1,4,2,1,0,0,0,0,0,0,左安,左安,,,左安,,見三振,右安,,,,,2025/03/30,楽天,1,2025RS
(左),西川 龍馬,.417,3,0,0,0,1,0,1,0,0,0,0,二併打,空三振,,,一邪飛,,死球,,,,,,2025/03/30,楽天,1,2025RS
中,廣岡 大志,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,一邪飛,,,,,2025/03/30,楽天,0,2025RS
(指),杉本 裕太郎,.273,4,1,1,2,2,0,0,0,0,0,1,空三振,,三ゴロ,,左本,,空三振,,,,,,2025/03/30,楽天,1,2025RS
(遊),紅林 弘太郎,.462,4,1,3,0,0,0,0,0,0,0,0,,右２,左安,,右飛,,中安,,,,,,2025/03/30,楽天,1,2025RS
(一),頓宮 裕真,.400,4,1,2,1,1,0,0,0,0,0,0,,中２,空三振,,,左安,中飛,,,,,,2025/03/30,楽天,1,2025RS
二,大城 滉二,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/03/30,楽天,0,2025RS
(右),中川 圭太,.250,4,2,3,0,0,0,0,0,0,0,0,,左安,,遊飛,,左安,,左安,,,,,2025/03/30,楽天,1,2025RS
(三),西野 真弘,.500,3,0,1,0,0,0,0,1,0,0,0,,一邪飛,,二安,,投犠打,,遊ゴロ,,,,,2025/03/30,楽天,1,2025RS
(捕),福永 奨,.500,2,0,1,1,0,0,0,0,0,0,0,,中安,,遊飛,,,,,,,,,2025/03/30,楽天,1,2025RS
打,オリバレス,.125,1,0,0,0,0,0,0,0,0,0,0,,,,,,三ゴロ,,,,,,,2025/03/30,楽天,0,2025RS
捕,若月 健矢,.111,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,空三振,,,,,2025/03/30,楽天,0,2025RS
(右),中川 圭太,.250,4,1,1,0,2,0,0,0,0,0,0,空三振,,,右安,空三振,,一飛,,,,,,2025/04/02,ロッテ,1,2025RS
(中左),福田 周平,.125,3,0,0,0,0,0,0,1,0,0,0,左飛,,,一犠打,,一ゴロ,一ゴロ,,,,,,2025/04/02,ロッテ,1,2025RS
(左),西川 龍馬,.500,4,0,3,0,1,0,0,0,0,0,0,空三振,,,左安,,右安,,左２,,,,,2025/04/02,ロッテ,1,2025RS
走中,廣岡 大志,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/02,ロッテ,0,2025RS
(指),杉本 裕太郎,.267,4,0,1,0,1,0,0,0,1,0,0,,一邪飛,,二飛,,右安,,空三振,,,,,2025/04/02,ロッテ,1,2025RS
(遊),紅林 弘太郎,.471,4,0,2,1,0,0,0,0,0,0,0,,中安,,遊安,,中飛,,遊ゴロ,,,,,2025/04/02,ロッテ,1,2025RS
(一),頓宮 裕真,.286,4,0,0,0,0,0,0,0,0,0,0,,三併打,,中飛,,三ゴロ,,左飛,,,,,2025/04/02,ロッテ,1,2025RS
二,大城 滉二,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/02,ロッテ,0,2025RS
(二一),太田 椋,.313,3,0,0,0,2,1,0,0,0,1,0,,,遊ゴロ,,四球,,空三振,,見三振,,,,2025/04/02,ロッテ,1,2025RS
(捕),若月 健矢,.167,3,1,1,0,0,0,0,1,0,1,0,,,三ゴロ,,投犠打,,中安,,中飛,,,,2025/04/02,ロッテ,1,2025RS
(三),西野 真弘,.375,4,1,1,2,1,0,0,0,0,1,1,,,三ゴロ,,遊ゴロ,,右本,,空三振,,,,2025/04/02,ロッテ,1,2025RS
(右),中川 圭太,.238,5,0,1,1,0,0,0,0,0,0,0,三ゴロ,右飛,,,右飛,左安,,三ゴロ,,,,,2025/04/03,ロッテ,1,2025RS
(三),宗 佑磨,.214,5,0,0,0,1,0,0,0,0,0,0,遊飛,,遊飛,,空三振,三飛,,二飛,,,,,2025/04/03,ロッテ,1,2025RS
(左),西川 龍馬,.550,4,0,3,1,1,1,0,0,0,0,0,右２,,空三振,,中２,,四球,中２,,,,,2025/04/03,ロッテ,1,2025RS
走左,廣岡 大志,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/03,ロッテ,0,2025RS
(指),杉本 裕太郎,.250,5,0,1,0,1,0,0,0,0,0,0,遊ゴロ,,中飛,,三安,,空三振,右飛,,,,,2025/04/03,ロッテ,1,2025RS
(遊),紅林 弘太郎,.409,5,0,1,0,1,0,0,0,0,0,0,,三安,,二ゴロ,空三振,,右飛,,一飛,,,,2025/04/03,ロッテ,1,2025RS
(二一),太田 椋,.400,4,1,3,0,0,0,0,1,0,0,0,,投犠打,,中安,,右安,右安,,右飛,,,,2025/04/03,ロッテ,1,2025RS
(一),頓宮 裕真,.333,4,0,2,0,1,0,0,0,0,0,0,,左安,,空三振,,中飛,投安,,,,,,2025/04/03,ロッテ,1,2025RS
二,大城 滉二,.000,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,空三振,,,,2025/04/03,ロッテ,0,2025RS
(捕),若月 健矢,.200,3,0,1,0,1,0,1,0,0,0,0,,死球,,右安,,見三振,右飛,,,,,,2025/04/03,ロッテ,1,2025RS
(中),麦谷 祐介,.333,3,2,1,1,1,1,0,0,0,0,0,,二ゴロ,,空三振,,右３,,四球,,,,,2025/04/03,ロッテ,1,2025RS
(中左),福田 周平,.091,3,0,0,0,1,1,0,0,0,0,0,空三振,,遊直,,二ゴロ,,四球,,,,,,2025/04/04,日本ハム,1,2025RS
(二),太田 椋,.375,4,1,1,1,1,0,0,0,0,0,0,右飛,,左安,,二ゴロ,,見三振,,,,,,2025/04/04,日本ハム,1,2025RS
(左),西川 龍馬,.542,4,1,2,1,0,0,0,0,0,0,0,左安,,左２,,遊ゴロ,,,二飛,,,,,2025/04/04,日本ハム,1,2025RS
中,麦谷 祐介,.333,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/04,日本ハム,0,2025RS
(指),杉本 裕太郎,.292,4,0,2,1,2,0,0,0,0,0,0,空三振,,中安,,,遊安,,空三振,,,,,2025/04/04,日本ハム,1,2025RS
(右),中川 圭太,.200,4,0,0,0,1,0,0,0,0,0,0,,三ゴロ,三ゴロ,,,空三振,,遊ゴロ,,,,,2025/04/04,日本ハム,1,2025RS
(三),宗 佑磨,.235,3,0,1,0,0,1,0,0,0,0,0,,左安,,二ゴロ,,左飛,,,四球,,,,2025/04/04,日本ハム,1,2025RS
(一),頓宮 裕真,.364,4,1,2,1,1,0,0,0,0,0,1,,右飛,,右安,,,左本,,空三振,,,,2025/04/04,日本ハム,1,2025RS
一,廣岡 大志,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/04,日本ハム,0,2025RS
(捕),若月 健矢,.167,3,0,0,0,0,0,0,1,0,0,0,,,遊ゴロ,中飛,,,三ゴロ,,投犠打,,,,2025/04/04,日本ハム,1,2025RS
(遊),大城 滉二,.200,4,1,1,0,2,0,0,0,0,0,0,,,右安,三飛,,,空三振,,空三振,,,,2025/04/04,日本ハム,1,2025RS
(中左),福田 周平,.267,4,1,3,2,0,2,0,0,0,0,0,中安,,四球,右安,,左飛,遊安,,四球,,,,2025/04/05,日本ハム,1,2025RS
(二一),太田 椋,.379,5,0,2,2,3,0,0,1,0,0,0,空三振,,投犠打,空三振,,空三振,中安,,右安,,,,2025/04/05,日本ハム,1,2025RS
(指),西川 龍馬,.536,4,3,2,0,0,0,0,0,0,0,0,一安,,投ゴロ,,左２,三失,,,,,,,2025/04/05,日本ハム,1,2025RS
打指,オリバレス,.100,2,0,0,0,0,0,0,0,0,0,0,,,,,,,三ゴロ,,右飛,,,,2025/04/05,日本ハム,0,2025RS
(右),杉本 裕太郎,.321,4,1,2,1,1,0,0,0,0,0,0,中犠飛,,遊ゴロ,,中安,中安,,見三振,,,,,2025/04/05,日本ハム,1,2025RS
中,麦谷 祐介,.333,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/05,日本ハム,0,2025RS
(一),頓宮 裕真,.370,5,1,2,3,0,0,0,0,0,0,1,左中本,,,左飛,右飛,右２,,一ゴロ,,,,,2025/04/05,日本ハム,1,2025RS
二,大城 滉二,.200,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/05,日本ハム,0,2025RS
(三),西野 真弘,.273,3,0,0,0,0,1,0,0,0,0,0,左飛,,,右飛,四球,,二ゴロ,,,,,,2025/04/05,日本ハム,1,2025RS
三,廣岡 大志,.000,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,遊ゴロ,,,,,2025/04/05,日本ハム,0,2025RS
(左右),山中 稜真,.400,5,1,2,2,1,0,0,0,0,0,0,,左飛,,左２,右安,,空三振,,左飛,,,,2025/04/05,日本ハム,1,2025RS
(捕),若月 健矢,.227,4,2,2,1,2,1,0,0,0,0,0,,左安,,右２,空三振,,四球,,空三振,,,,2025/04/05,日本ハム,1,2025RS
(遊),野口 智哉,.333,3,2,1,0,0,2,0,0,0,0,0,,二ゴロ,,四球,二ゴロ,,左２,,四球,,,,2025/04/05,日本ハム,1,2025RS
(三),宗 佑磨,.227,5,1,1,0,1,0,0,0,0,0,0,空三振,,中飛,,二ゴロ,,右３,,一ゴロ,,,,2025/04/06,日本ハム,1,2025RS
(二),太田 椋,.353,5,0,1,1,1,0,0,0,0,0,0,空三振,,遊ゴロ,,投ゴロ,,左２,,遊ゴロ,,,,2025/04/06,日本ハム,1,2025RS
(左),西川 龍馬,.469,4,0,0,0,1,0,0,0,0,0,0,空三振,,二ゴロ,,,右飛,中飛,,,,,,2025/04/06,日本ハム,1,2025RS
中,麦谷 祐介,.250,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,中飛,,,,2025/04/06,日本ハム,0,2025RS
(右),杉本 裕太郎,.345,1,1,1,0,0,0,0,0,0,0,0,,左安,,,,,,,,,,,2025/04/06,日本ハム,1,2025RS
右左,山中 稜真,.250,3,0,0,0,0,0,0,0,0,0,0,,,,三ゴロ,,遊ゴロ,一ゴロ,,,,,,2025/04/06,日本ハム,0,2025RS
(一),頓宮 裕真,.400,3,1,2,0,0,1,0,0,0,0,0,,中飛,,四球,,右安,,左安,,,,,2025/04/06,日本ハム,1,2025RS
一,廣岡 大志,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/06,日本ハム,0,2025RS
(指),オリバレス,.286,4,1,3,0,0,0,0,0,0,0,0,,右飛,,右安,,三安,,中安,,,,,2025/04/06,日本ハム,1,2025RS
(中右),中川 圭太,.241,4,2,2,3,0,0,0,0,1,0,1,,中安,,左飛,,左本,,中飛,,,,,2025/04/06,日本ハム,1,2025RS
(捕),福永 奨,.400,3,0,1,2,1,0,0,0,0,0,0,,中３,,捕邪飛,,見三振,,,,,,,2025/04/06,日本ハム,1,2025RS
捕,若月 健矢,.217,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,見三振,,,,,2025/04/06,日本ハム,0,2025RS
(遊),野口 智哉,.200,2,0,0,0,1,0,0,0,0,0,0,,空三振,,,遊飛,,,,,,,,2025/04/06,日本ハム,1,2025RS
打遊,大城 滉二,.143,2,0,0,0,0,0,0,0,0,0,0,,,,,,,遊ゴロ,遊ゴロ,,,,,2025/04/06,日本ハム,0,2025RS
(左),福田 周平,.300,5,0,2,0,1,0,0,0,1,0,0,見三振,,三ゴロ,,右安,,遊飛,,三安,,,,2025/04/08,ソフトバンク,1,2025RS
(二),太田 椋,.351,3,0,1,0,0,1,1,0,0,0,0,二邪飛,,遊安,,遊ゴロ,,四球,,死球,,,,2025/04/08,ソフトバンク,1,2025RS
(指),西川 龍馬,.459,5,1,2,0,0,0,0,0,0,0,0,中安,,左飛,,,二安,一ゴロ,,遊ゴロ,,,,2025/04/08,ソフトバンク,1,2025RS
(右),オリバレス,.222,4,0,0,0,3,0,0,0,0,0,0,見三振,,,投ゴロ,,空三振,,空三振,,,,,2025/04/08,ソフトバンク,1,2025RS
(一),頓宮 裕真,.441,4,1,3,2,0,0,0,0,0,0,1,,左安,,中飛,,左本,,左２,,,,,2025/04/08,ソフトバンク,1,2025RS
(三),宗 佑磨,.192,4,0,0,0,1,0,0,0,0,2,0,,二併打,,一直,,空三振,,右飛,,,,,2025/04/08,ソフトバンク,1,2025RS
(中),中川 圭太,.212,4,0,0,0,1,0,0,0,0,0,0,,右飛,,,右飛,中飛,,空三振,,,,,2025/04/08,ソフトバンク,1,2025RS
(捕),福永 奨,.500,3,0,2,0,1,0,0,0,0,0,0,,,遊安,,見三振,,中２,,,,,,2025/04/08,ソフトバンク,1,2025RS
打,西野 真弘,.250,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,空三振,,,,2025/04/08,ソフトバンク,0,2025RS
(遊),大城 滉二,.182,4,0,1,0,1,0,0,0,0,0,0,,,見三振,,右安,,二ゴロ,,右飛,,,,2025/04/08,ソフトバンク,1,2025RS
(中左),福田 周平,.250,4,0,0,0,1,0,0,2,0,0,0,左飛,左飛,,,投犠打,投犠打,,右飛,空三振,,,,2025/04/09,ソフトバンク,1,2025RS
(二),太田 椋,.366,4,1,2,1,2,1,0,0,0,0,0,空三振,,見三振,,中安,左安,,故意四,,,,,2025/04/09,ソフトバンク,1,2025RS
(左),西川 龍馬,.439,4,0,1,1,0,0,0,0,0,0,0,二ゴロ,,一ゴロ,,二失,左安,,,,,,,2025/04/09,ソフトバンク,1,2025RS
走遊,大城 滉二,.167,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,投ゴロ,,,,,2025/04/09,ソフトバンク,0,2025RS
(指),杉本 裕太郎,.303,4,0,0,0,1,0,1,0,0,0,0,,遊直,遊ゴロ,,中飛,空三振,,,死球,,,,2025/04/09,ソフトバンク,1,2025RS
走指,野口 智哉,.200,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/09,ソフトバンク,0,2025RS
(一),頓宮 裕真,.432,3,1,1,1,0,1,0,0,0,0,1,,左飛,,左本,四球,,中飛,,,,,,2025/04/09,ソフトバンク,1,2025RS
三,宗 佑磨,.185,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,中飛,,,,2025/04/09,ソフトバンク,0,2025RS
(三),西野 真弘,.313,4,1,2,1,0,0,0,0,0,0,0,,右安,,遊ゴロ,遊安,,二飛,,,,,,2025/04/09,ソフトバンク,1,2025RS
中,麦谷 祐介,.400,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,右安,,,,2025/04/09,ソフトバンク,0,2025RS
(遊中一),廣岡 大志,.429,5,2,3,0,2,0,0,0,0,1,0,,右安,,左安,空三振,,空三振,,三安,,,,2025/04/09,ソフトバンク,1,2025RS
(捕),若月 健矢,.269,3,1,2,0,0,1,0,0,0,0,0,,四球,,三併打,,中２,,右安,,,,,2025/04/09,ソフトバンク,1,2025RS
打,紅林 弘太郎,.409,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,左犠飛,,,,2025/04/09,ソフトバンク,0,2025RS
(右),中川 圭太,.270,4,1,3,4,0,0,0,1,0,0,0,,中安,,,左安,遊ゴロ,,投犠打,中２,,,,2025/04/09,ソフトバンク,1,2025RS
(右),中川 圭太,.233,6,0,0,0,2,0,0,0,0,0,0,二ゴロ,,左飛,,右飛,,空三振,,,見三振,,二飛,2025/04/10,ソフトバンク,1,2025RS
(二一),太田 椋,.370,5,0,2,0,1,0,0,0,0,0,0,右安,,右飛,,中飛,,空三振,,,遊安,,,2025/04/10,ソフトバンク,1,2025RS
(左),西川 龍馬,.391,5,0,0,0,2,0,0,0,0,0,0,中飛,,,見三振,,空三振,,二ゴロ,,投ゴロ,,,2025/04/10,ソフトバンク,1,2025RS
(指),杉本 裕太郎,.351,4,0,3,0,0,0,0,0,0,0,0,三ゴロ,,,中２,,左安,,中安,,,,,2025/04/10,ソフトバンク,1,2025RS
走指,福田 周平,.240,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,空三振,,2025/04/10,ソフトバンク,0,2025RS
(一),頓宮 裕真,.425,3,0,1,0,1,1,1,0,0,0,0,,左安,,四球,,空三振,,遊併打,,,死球,,2025/04/10,ソフトバンク,1,2025RS
走二,大城 滉二,.167,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/10,ソフトバンク,0,2025RS
(三),西野 真弘,.250,4,0,0,0,0,0,0,0,0,0,0,,三飛,,中飛,,三ゴロ,,,左飛,,,,2025/04/10,ソフトバンク,1,2025RS
三,宗 佑磨,.179,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,空三振,,2025/04/10,ソフトバンク,0,2025RS
(遊),紅林 弘太郎,.370,5,0,1,0,1,0,0,0,0,0,0,,遊併打,,一邪飛,,,中安,,空三振,,遊ゴロ,,2025/04/10,ソフトバンク,1,2025RS
遊,野口 智哉,.200,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/10,ソフトバンク,0,2025RS
(捕),若月 健矢,.300,4,1,2,1,0,1,0,0,0,0,1,,,左安,,左本,,四球,,左飛,,,遊ゴロ,2025/04/10,ソフトバンク,1,2025RS
(中),廣岡 大志,.333,2,0,0,0,0,0,0,1,0,0,0,,,投犠打,,左飛,,投ゴロ,,,,,,2025/04/10,ソフトバンク,1,2025RS
中,麦谷 祐介,.286,2,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,三ゴロ,,空三振,2025/04/10,ソフトバンク,0,2025RS
(三),宗 佑磨,.226,3,0,2,0,1,2,0,0,0,0,0,左安,,四球,,暴振逃,四球,,,左安,,,,2025/04/11,楽天,1,2025RS
(二),太田 椋,.388,3,0,2,0,0,2,0,0,0,0,0,三安,,遊併打,,四球,四球,,,右安,,,,2025/04/11,楽天,1,2025RS
(左),西川 龍馬,.353,5,0,0,0,0,0,0,0,0,0,0,一ゴロ,,左飛,,右飛,中飛,,,遊併打,,,,2025/04/11,楽天,1,2025RS
中,麦谷 祐介,.286,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/11,楽天,0,2025RS
(指),杉本 裕太郎,.341,4,1,1,1,1,1,0,0,0,0,1,右飛,,,空三振,,左本,遊ゴロ,,四球,,,,2025/04/11,楽天,1,2025RS
走指,野口 智哉,.200,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/11,楽天,0,2025RS
(一),頓宮 裕真,.386,4,0,0,0,2,1,0,0,0,0,0,四球,,,空三振,,中飛,遊ゴロ,,空三振,,,,2025/04/11,楽天,1,2025RS
一,廣岡 大志,.333,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/11,楽天,0,2025RS
(右左),山中 稜真,.250,4,0,1,0,1,0,0,0,0,0,0,遊ゴロ,,,左３,,中飛,空三振,,,,,,2025/04/11,楽天,1,2025RS
(捕),若月 健矢,.294,4,1,1,0,0,0,0,0,0,0,0,,左飛,,左飛,,中安,,右飛,,,,,2025/04/11,楽天,1,2025RS
(遊),大城 滉二,.188,4,1,1,0,2,0,0,0,0,0,0,,空三振,,,遊ゴロ,左安,,空三振,,,,,2025/04/11,楽天,1,2025RS
(中右),中川 圭太,.255,4,1,2,2,0,0,0,0,1,0,0,,右飛,,,左安,中３,,遊飛,,,,,2025/04/11,楽天,1,2025RS
(三),宗 佑磨,.250,5,0,2,0,0,0,0,0,0,0,0,右安,中飛,,二安,,中飛,,左飛,,,,,2025/04/12,楽天,1,2025RS
(二),太田 椋,.389,5,1,2,0,0,0,0,0,0,0,0,中安,中飛,,中安,,遊失,,,中飛,,,,2025/04/12,楽天,1,2025RS
(左右),山中 稜真,.200,3,0,0,0,0,2,0,0,0,0,0,右飛,四球,,右飛,,中飛,,,四球,,,,2025/04/12,楽天,1,2025RS
(右),中川 圭太,.250,5,1,1,0,1,0,0,0,0,0,0,左安,中飛,,,三ゴロ,空三振,,,遊併打,,,,2025/04/12,楽天,1,2025RS
左,福田 周平,.240,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/12,楽天,0,2025RS
(一),頓宮 裕真,.404,3,1,2,2,0,1,0,0,0,0,0,右２,,右飛,,左安,,四球,,,,,,2025/04/12,楽天,1,2025RS
一,廣岡 大志,.333,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/12,楽天,0,2025RS
(指),ディアス,.333,3,1,1,1,0,1,0,0,0,0,0,左２,,中飛,,四球,,三併打,,,,,,2025/04/12,楽天,1,2025RS
(遊),紅林 弘太郎,.367,3,0,1,1,0,1,0,0,0,0,0,右２,,三ゴロ,,四球,,二ゴロ,,,,,,2025/04/12,楽天,1,2025RS
遊,大城 滉二,.188,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/12,楽天,0,2025RS
(捕),若月 健矢,.263,4,0,0,0,0,0,0,0,0,0,0,右飛,,,右飛,中飛,,,左飛,,,,,2025/04/12,楽天,1,2025RS
