position,player,avg,ab,r,h,rbi,so,walks,hbp,sac,sb,err,hr,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,day_of_game,vs_team,starting,series
(二),小深田 大翔,.235,2,0,0,0,0,0,0,0,0,0,0,左飛,,,二ゴロ,,,,,,,,,2025/05/09,日本ハム,1,2025RS
打左一,伊藤 裕季也,.232,1,0,0,0,1,0,0,0,0,0,0,,,,,,空三振,,,,,,,2025/05/09,日本ハム,0,2025RS
打,渡邊 佳明,.269,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,遊邪飛,,,,2025/05/09,日本ハム,0,2025RS
(中),辰己 涼介,.197,4,0,1,0,1,0,0,0,0,0,0,中飛,,,一ゴロ,,,見三振,,右安,,,,2025/05/09,日本ハム,1,2025RS
(指),フランコ,.247,4,0,2,0,1,0,0,0,0,0,0,,空三振,,三ゴロ,,,左安,,左安,,,,2025/05/09,日本ハム,1,2025RS
走指,小森 航大郎,.231,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/09,日本ハム,0,2025RS
(左三),鈴木 大地,.284,4,0,0,0,1,0,0,0,0,0,0,,空三振,,,遊ゴロ,,二併打,,遊飛,,,,2025/05/09,日本ハム,1,2025RS
(三二),村林 一輝,.342,4,0,1,0,1,0,0,0,0,1,0,,見三振,,,遊失,,,右安,三ゴロ,,,,2025/05/09,日本ハム,1,2025RS
(一),浅村 栄斗,.243,3,0,1,0,1,0,0,0,0,0,0,,,空三振,,遊併打,,,左２,,,,,2025/05/09,日本ハム,1,2025RS
走左,中島 大輔,.240,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/09,日本ハム,0,2025RS
(捕),堀内 謙伍,.306,3,0,1,0,1,0,0,0,0,0,0,,,右安,,,空三振,,三ゴロ,,,,,2025/05/09,日本ハム,1,2025RS
(右),小郷 裕哉,.159,3,0,0,1,1,0,0,0,0,0,0,,,中飛,,,見三振,,二ゴロ,,,,,2025/05/09,日本ハム,1,2025RS
(三),村林 一輝,.349,4,1,2,4,1,0,0,1,0,0,1,右安,,空三振,左本,,遊ゴロ,,,投犠打,,,,2025/05/10,日本ハム,1,2025RS
(遊),宗山 塁,.268,5,0,1,0,1,0,0,0,0,0,0,遊併打,,三ゴロ,三ゴロ,,空三振,,,二安,,,,2025/05/10,日本ハム,1,2025RS
(中),辰己 涼介,.215,4,1,2,0,1,0,1,0,0,0,0,遊ゴロ,,,中２,中安,,見三振,,死球,,,,2025/05/10,日本ハム,1,2025RS
(指),フランコ,.245,5,1,1,1,0,0,0,0,0,0,0,,左飛,,左２,遊ゴロ,,捕邪飛,,一邪飛,,,,2025/05/10,日本ハム,1,2025RS
(左右),伊藤 裕季也,.233,4,0,1,0,1,0,0,0,0,0,0,,中安,,遊ゴロ,遊ゴロ,,見三振,,,,,,2025/05/10,日本ハム,1,2025RS
打,鈴木 大地,.279,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,左飛,,,,2025/05/10,日本ハム,0,2025RS
(右),小郷 裕哉,.152,3,0,0,0,1,0,0,0,0,0,0,,二ゴロ,,一ゴロ,空三振,,,,,,,,2025/05/10,日本ハム,1,2025RS
打左,阿部 寿樹,.247,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,一邪飛,,,,,2025/05/10,日本ハム,0,2025RS
(一),浅村 栄斗,.246,3,2,1,0,1,1,0,0,0,0,0,,空三振,,四球,,中安,,右飛,,,,,2025/05/10,日本ハム,1,2025RS
(捕),堀内 謙伍,.321,4,1,2,1,2,0,0,0,0,0,0,,,空三振,二安,,右安,,空三振,,,,,2025/05/10,日本ハム,1,2025RS
(二),小深田 大翔,.240,2,1,1,1,0,2,0,0,1,0,0,,,左安,四球,,遊ゴロ,,,四球,,,,2025/05/10,日本ハム,1,2025RS
(三),村林 一輝,.333,4,0,0,0,2,0,0,0,0,0,0,一邪飛,,,見三振,,遊ゴロ,,,空三振,,,,2025/05/11,日本ハム,1,2025RS
(右),中島 大輔,.241,4,0,1,0,0,0,0,0,0,0,0,中飛,,,遊飛,,,中安,,遊ゴロ,,,,2025/05/11,日本ハム,1,2025RS
(中),辰己 涼介,.206,3,0,0,0,0,0,0,0,0,0,0,二ゴロ,,,二ゴロ,,,三邪飛,,,,,,2025/05/11,日本ハム,1,2025RS
(左),阿部 寿樹,.238,3,0,0,0,1,0,0,0,0,0,0,,見三振,,,投ゴロ,,遊ゴロ,,,,,,2025/05/11,日本ハム,1,2025RS
(指),フランコ,.237,3,0,0,0,0,0,0,0,0,0,0,,二ゴロ,,,二飛,,三ゴロ,,,,,,2025/05/11,日本ハム,1,2025RS
(遊),宗山 塁,.262,3,0,0,0,0,0,0,0,0,0,0,,遊ゴロ,,,左飛,,,遊邪飛,,,,,2025/05/11,日本ハム,1,2025RS
(一),浅村 栄斗,.240,3,0,0,0,1,0,0,0,0,0,0,,,空三振,,,三邪飛,,中飛,,,,,2025/05/11,日本ハム,1,2025RS
(捕),堀内 謙伍,.309,2,0,0,0,2,0,0,0,0,0,0,,,空三振,,,空三振,,,,,,,2025/05/11,日本ハム,1,2025RS
打,渡邊 佳明,.264,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,空三振,,,,,2025/05/11,日本ハム,0,2025RS
捕,太田 光,.075,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/11,日本ハム,0,2025RS
(二),小深田 大翔,.243,3,0,1,0,0,0,0,0,0,0,0,,,左飛,,,右安,,,遊ゴロ,,,,2025/05/11,日本ハム,1,2025RS
(右),小森 航大郎,.241,3,1,1,0,0,1,0,0,1,0,0,四球,,遊ゴロ,,右飛,,投安,,,,,,2025/05/13,ロッテ,1,2025RS
打,渡邊 佳明,.264,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,左犠飛,,,,2025/05/13,ロッテ,0,2025RS
(遊),宗山 塁,.254,4,0,0,0,1,0,0,0,0,0,0,中飛,,遊ゴロ,,空三振,,一邪飛,,,,,,2025/05/13,ロッテ,1,2025RS
(中),辰己 涼介,.208,4,1,1,2,0,0,0,0,0,0,1,右本,,左飛,,遊ゴロ,,,左飛,,,,,2025/05/13,ロッテ,1,2025RS
(指),フランコ,.228,4,0,0,0,2,0,0,0,0,0,0,空三振,,,空三振,,右飛,,捕邪飛,,,,,2025/05/13,ロッテ,1,2025RS
(左),阿部 寿樹,.232,2,1,0,0,0,1,0,0,1,0,0,中飛,,,四球,,遊直,,,,,,,2025/05/13,ロッテ,1,2025RS
左,中島 大輔,.255,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,右安,,,,,2025/05/13,ロッテ,0,2025RS
(三),村林 一輝,.330,4,0,1,0,2,0,0,0,0,0,0,,右安,,空三振,,空三振,,一邪飛,,,,,2025/05/13,ロッテ,1,2025RS
(一),浅村 栄斗,.242,3,0,1,0,1,1,0,0,0,0,0,,右飛,,右安,,,四球,,空三振,,,,2025/05/13,ロッテ,1,2025RS
(二),小深田 大翔,.245,3,1,1,1,0,1,0,0,1,0,0,,中飛,,右安,,,左飛,,四球,,,,2025/05/13,ロッテ,1,2025RS
(捕),太田 光,.070,3,0,0,0,1,0,0,0,0,0,0,,空三振,,遊ゴロ,,,右飛,,,,,,2025/05/13,ロッテ,1,2025RS
打,鈴木 大地,.290,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,右安,,,,2025/05/13,ロッテ,0,2025RS
走,小郷 裕哉,.152,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/13,ロッテ,0,2025RS
(右),小森 航大郎,.242,4,1,1,0,1,0,0,0,0,0,0,中飛,,二失,一安,空三振,,,,,,,,2025/05/14,ロッテ,1,2025RS
打右,小郷 裕哉,.149,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,三邪飛,,,,,2025/05/14,ロッテ,0,2025RS
(左),中島 大輔,.250,5,0,1,0,0,0,0,0,0,0,0,中安,,投ゴロ,三ゴロ,遊ゴロ,,,二ゴロ,,,,,2025/05/14,ロッテ,1,2025RS
(中),辰己 涼介,.197,4,0,0,1,0,1,0,0,1,0,0,一ゴロ,,一ゴロ,四球,,二ゴロ,,二ゴロ,,,,,2025/05/14,ロッテ,1,2025RS
(一),鈴木 大地,.288,4,0,1,1,1,0,0,0,0,0,0,空三振,,中安,二ゴロ,,左飛,,,,,,,2025/05/14,ロッテ,1,2025RS
(三),村林 一輝,.337,4,1,2,0,0,0,0,0,0,0,0,,遊ゴロ,右安,,左安,二飛,,,,,,,2025/05/14,ロッテ,1,2025RS
(遊),宗山 塁,.261,4,1,2,0,0,0,0,0,0,0,0,,左安,中飛,,右２,,中飛,,,,,,2025/05/14,ロッテ,1,2025RS
(指),浅村 栄斗,.258,4,0,3,1,1,0,0,0,0,0,0,,右安,,左２,右安,,見三振,,,,,,2025/05/14,ロッテ,1,2025RS
(二),小深田 大翔,.257,3,0,2,1,1,1,0,0,0,0,0,,中安,,四球,空三振,,左安,,,,,,2025/05/14,ロッテ,1,2025RS
(捕),太田 光,.065,3,1,0,0,0,1,0,0,0,0,0,,遊併打,,投ゴロ,四球,,遊ゴロ,,,,,,2025/05/14,ロッテ,1,2025RS
(二),小深田 大翔,.248,4,0,0,0,0,0,0,0,0,0,0,左飛,,,中飛,,中飛,三邪飛,,,,,,2025/05/15,ロッテ,1,2025RS
(右),小森 航大郎,.243,4,0,1,0,0,0,0,0,1,0,0,中飛,,,右安,,遊ゴロ,,左飛,,,,,2025/05/15,ロッテ,1,2025RS
(中),辰己 涼介,.200,4,1,1,0,1,0,0,0,0,0,0,見三振,,,二直,,,右安,右飛,,,,,2025/05/15,ロッテ,1,2025RS
(一),鈴木 大地,.276,3,1,0,0,0,0,1,0,0,0,0,,三ゴロ,,二ゴロ,,,死球,二ゴロ,,,,,2025/05/15,ロッテ,1,2025RS
(三),村林 一輝,.323,4,0,0,0,3,0,0,0,0,0,0,,空三振,,,遊ゴロ,,見三振,,空三振,,,,2025/05/15,ロッテ,1,2025RS
(遊),宗山 塁,.261,4,0,1,0,1,0,0,0,0,0,0,,中飛,,,右飛,,空三振,,右安,,,,2025/05/15,ロッテ,1,2025RS
(指),浅村 栄斗,.262,2,0,1,1,0,1,1,0,0,0,0,,,死球,,左飛,,左安,,四球,,,,2025/05/15,ロッテ,1,2025RS
(左),伊藤 裕季也,.226,2,0,0,0,1,0,0,0,0,0,0,,,右邪飛,,,見三振,,,,,,,2025/05/15,ロッテ,1,2025RS
打左,阿部 寿樹,.238,2,0,1,0,0,0,0,0,0,0,0,,,,,,,中安,,一飛,,,,2025/05/15,ロッテ,0,2025RS
(捕),太田 光,.064,1,0,0,0,0,0,0,0,0,0,0,,,遊ゴロ,,,,,,,,,,2025/05/15,ロッテ,1,2025RS
打,フランコ,.235,1,0,1,0,0,0,0,0,0,0,0,,,,,,中２,,,,,,,2025/05/15,ロッテ,0,2025RS
捕,堀内 謙伍,.304,1,0,0,1,0,1,0,0,0,0,0,,,,,,,四球,,二飛,,,,2025/05/15,ロッテ,0,2025RS
(三),村林 一輝,.327,5,1,2,1,1,0,0,0,0,0,0,中安,,三ゴロ,,左安,,見三振,,二ゴロ,,,,2025/05/16,ソフトバンク,1,2025RS
(右左),中島 大輔,.250,4,0,1,0,1,0,0,1,0,0,0,二ゴロ,,見三振,,一犠打,,左飛,,右安,,,,2025/05/16,ソフトバンク,1,2025RS
(中),辰己 涼介,.214,4,1,2,2,2,0,1,0,1,0,1,左本,,,空三振,空三振,,死球,,中安,,,,2025/05/16,ソフトバンク,1,2025RS
(指),フランコ,.243,5,0,2,0,1,0,0,0,0,0,0,左安,,,空三振,遊ゴロ,,右安,,二飛,,,,2025/05/16,ソフトバンク,1,2025RS
(左),鈴木 大地,.269,2,0,0,0,0,0,1,0,0,0,0,二直,,,死球,,二ゴロ,,,,,,,2025/05/16,ソフトバンク,1,2025RS
右,小郷 裕哉,.162,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,右２,,,,,2025/05/16,ソフトバンク,0,2025RS
(一),浅村 栄斗,.258,2,1,0,0,0,2,0,0,0,0,0,,中飛,,四球,,四球,,遊ゴロ,,,,,2025/05/16,ソフトバンク,1,2025RS
(遊),宗山 塁,.253,4,0,0,0,1,0,0,0,0,0,0,,右飛,,二ゴロ,,空三振,,左飛,,,,,2025/05/16,ソフトバンク,1,2025RS
(捕),堀内 謙伍,.317,4,2,2,2,1,0,0,0,0,0,1,,一ゴロ,,,投安,右本,,見三振,,,,,2025/05/16,ソフトバンク,1,2025RS
(二),小深田 大翔,.248,4,0,1,0,0,0,0,0,0,0,0,,,左飛,,右安,一ゴロ,,,二ゴロ,,,,2025/05/16,ソフトバンク,1,2025RS
(遊),村林 一輝,.324,4,0,1,0,1,0,0,0,1,0,0,中飛,,,三邪飛,,二安,,空三振,,,,,2025/05/17,ソフトバンク,1,2025RS
(左),小森 航大郎,.220,4,0,0,0,3,0,0,0,0,0,0,空三振,,,見三振,,中飛,,空三振,,,,,2025/05/17,ソフトバンク,1,2025RS
(一),阿部 寿樹,.239,4,0,1,0,3,0,0,0,0,0,0,見三振,,,空三振,,空三振,,,中安,,,,2025/05/17,ソフトバンク,1,2025RS
走,小郷 裕哉,.162,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/17,ソフトバンク,0,2025RS
(三),フランコ,.243,4,0,1,0,0,0,0,0,0,0,0,,中安,,,中飛,遊ゴロ,,,三併打,,,,2025/05/17,ソフトバンク,1,2025RS
(中),辰己 涼介,.218,3,1,1,0,0,1,0,0,1,0,0,,一併打,,,四球,,左安,,遊飛,,,,2025/05/17,ソフトバンク,1,2025RS
(指),浅村 栄斗,.252,3,0,0,0,1,0,0,0,0,0,0,,見三振,,,左飛,,遊併打,,,,,,2025/05/17,ソフトバンク,1,2025RS
(捕),堀内 謙伍,.323,2,0,1,0,0,1,0,0,0,0,0,,,一ゴロ,,四球,,中安,,,,,,2025/05/17,ソフトバンク,1,2025RS
(右),中島 大輔,.254,3,0,1,1,1,0,0,0,0,0,0,,,空三振,,右安,,二ゴロ,,,,,,2025/05/17,ソフトバンク,1,2025RS
(二),小深田 大翔,.242,3,0,0,0,0,0,0,0,0,0,0,,,二ゴロ,,二ゴロ,,,中飛,,,,,2025/05/17,ソフトバンク,1,2025RS
(遊),宗山 塁,.253,4,0,1,0,0,0,0,0,0,0,0,左飛,,右飛,,,遊ゴロ,,,中３,,,,2025/05/18,ソフトバンク,1,2025RS
走左,小森 航大郎,.214,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,中飛,,2025/05/18,ソフトバンク,0,2025RS
(左右),中島 大輔,.254,4,0,1,0,0,1,0,0,2,0,0,二ゴロ,,投ゴロ,,,二ゴロ,,,四球,,遊安,,2025/05/18,ソフトバンク,1,2025RS
(中),辰己 涼介,.217,5,0,1,1,1,0,0,0,0,0,0,一ゴロ,,二ゴロ,,,左飛,,,右安,,空三振,,2025/05/18,ソフトバンク,1,2025RS
(一),鈴木 大地,.268,4,0,1,0,0,0,1,0,1,0,0,,二ゴロ,,遊ゴロ,,,中飛,,死球,,右安,,2025/05/18,ソフトバンク,1,2025RS
(三二遊),村林 一輝,.327,5,0,2,0,1,0,0,0,1,0,0,,左安,,空三振,,,中安,,左飛,,右飛,,2025/05/18,ソフトバンク,1,2025RS
(指),浅村 栄斗,.243,5,0,0,0,2,0,0,0,0,0,0,,三飛,,二飛,,,遊併打,,空三振,,,見三振,2025/05/18,ソフトバンク,1,2025RS
(右),小郷 裕哉,.157,2,0,0,0,1,0,0,0,0,0,0,,空三振,,,中飛,,,,,,,,2025/05/18,ソフトバンク,1,2025RS
打三,フランコ,.237,3,0,0,0,2,0,0,0,0,0,0,,,,,,,,三ゴロ,,空三振,,空三振,2025/05/18,ソフトバンク,0,2025RS
(二),小深田 大翔,.238,2,0,0,0,1,1,0,0,0,0,0,,,四球,,空三振,,,左飛,,,,,2025/05/18,ソフトバンク,1,2025RS
捕,田中 貴也,.000,2,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,見三振,,見三振,2025/05/18,ソフトバンク,0,2025RS
(捕),太田 光,.061,2,0,0,0,0,0,0,0,0,0,0,,,投失,,遊ゴロ,,,,,,,,2025/05/18,ソフトバンク,1,2025RS
打右二,渡邊 佳明,.255,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,中飛,,二ゴロ,,,2025/05/18,ソフトバンク,0,2025RS
(左右左),中島 大輔,.253,4,0,1,0,0,0,0,0,1,0,0,遊ゴロ,,左飛,,遊飛,,,二安,,,,,2025/05/20,西武,1,2025RS
(二),小深田 大翔,.233,3,0,0,0,2,0,0,1,0,1,0,見三振,,,中飛,,見三振,,三犠打,,,,,2025/05/20,西武,1,2025RS
(中),辰己 涼介,.208,4,0,0,0,2,0,0,0,1,0,0,右飛,,,空三振,,空三振,,一ゴロ,,,,,2025/05/20,西武,1,2025RS
(一),阿部 寿樹,.244,2,0,1,0,0,2,0,0,0,1,0,,三ゴロ,,中安,,四球,,四球,,,,,2025/05/20,西武,1,2025RS
(指),島内 宏明,.000,3,0,0,0,1,1,0,0,0,0,0,,中飛,,四球,,二ゴロ,,空三振,,,,,2025/05/20,西武,1,2025RS
(三),村林 一輝,.325,4,0,1,0,0,0,0,0,0,1,0,,中飛,,二ゴロ,,,右飛,,中安,,,,2025/05/20,西武,1,2025RS
走,小森 航大郎,.214,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/20,西武,0,2025RS
(右左),渡邊 佳明,.293,3,0,3,0,0,0,0,0,0,0,0,,,右安,,中安,,右安,,,,,,2025/05/20,西武,1,2025RS
走右,小郷 裕哉,.157,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/20,西武,0,2025RS
打,田中 貴也,.000,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,一犠打,,,,2025/05/20,西武,0,2025RS
(捕),太田 光,.060,1,0,0,0,0,0,0,1,0,0,0,,,投犠打,,捕ゴロ,,,,,,,,2025/05/20,西武,1,2025RS
打,フランコ,.235,1,0,0,0,1,0,0,0,0,0,0,,,,,,,空三振,,,,,,2025/05/20,西武,0,2025RS
捕,石原 彪,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/20,西武,0,2025RS
打,鈴木 大地,.265,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,空三振,,,,2025/05/20,西武,0,2025RS
(遊),宗山 塁,.247,4,0,0,0,0,0,0,0,0,0,0,,,遊飛,,二飛,,一ゴロ,,三ゴロ,,,,2025/05/20,西武,1,2025RS
(右),中島 大輔,.253,4,0,1,0,0,0,0,0,0,0,0,遊飛,,左飛,,,右安,,一ゴロ,,,,,2025/05/22,西武,1,2025RS
(中),辰己 涼介,.202,3,0,0,0,1,1,0,0,0,0,0,一ゴロ,,,見三振,,,左飛,四球,,,,,2025/05/22,西武,1,2025RS
(三),村林 一輝,.331,4,1,2,0,1,0,0,0,0,0,0,右飛,,,空三振,,,左安,左安,,,,,2025/05/22,西武,1,2025RS
(指),島内 宏明,.000,4,0,0,0,2,0,0,0,0,0,0,,空三振,,一ゴロ,,,右飛,空三振,,,,,2025/05/22,西武,1,2025RS
(左),渡邊 佳明,.306,4,0,2,1,1,0,0,0,0,0,0,,見三振,,,遊飛,,右２,,左安,,,,2025/05/22,西武,1,2025RS
走,小郷 裕哉,.157,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,2025/05/22,西武,0,2025RS
(一),浅村 栄斗,.238,3,0,0,0,1,1,0,0,0,0,0,,右邪飛,,,空三振,,故意四,,右飛,,,,2025/05/22,西武,1,2025RS
(遊),宗山 塁,.242,3,0,0,1,2,0,0,0,0,0,0,,,二ゴロ,,見三振,,空三振,,中犠飛,,,,2025/05/22,西武,1,2025RS
(捕),太田 光,.059,1,0,0,0,0,0,0,0,0,0,0,,,一ゴロ,,,,,,,,,,2025/05/22,西武,1,2025RS
打,阿部 寿樹,.242,1,0,0,0,0,0,0,0,0,0,0,,,,,,右飛,,,,,,,2025/05/22,西武,0,2025RS
捕,石原 彪,.000,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,空三振,,,,,2025/05/22,西武,0,2025RS
(二),小深田 大翔,.242,3,0,2,0,0,0,0,0,1,0,0,,,左安,,,一ゴロ,,左安,,,,,2025/05/22,西武,1,2025RS
(中),辰己 涼介,.206,3,0,1,0,0,1,0,0,0,0,0,遊飛,,左安,,,一ゴロ,,四球,,,,,2025/05/23,日本ハム,1,2025RS
(二),小深田 大翔,.237,3,0,0,0,1,0,0,0,0,0,0,空三振,,一ゴロ,,,二ゴロ,,,,,,,2025/05/23,日本ハム,1,2025RS
打,島内 宏明,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,三邪飛,,,,,2025/05/23,日本ハム,0,2025RS
三,鈴木 大地,.265,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/23,日本ハム,0,2025RS
(三二),村林 一輝,.320,4,0,0,0,2,0,0,0,0,0,0,空三振,,二ゴロ,,,空三振,,,右飛,,,,2025/05/23,日本ハム,1,2025RS
(指),フランコ,.227,4,0,0,0,0,0,0,0,0,0,0,,遊ゴロ,,中飛,,,左飛,,捕邪飛,,,,2025/05/23,日本ハム,1,2025RS
(左),渡邊 佳明,.308,3,0,1,0,0,0,0,0,0,0,0,,二ゴロ,,右飛,,,左安,,,,,,2025/05/23,日本ハム,1,2025RS
走右,小郷 裕哉,.155,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,一ゴロ,,,,2025/05/23,日本ハム,0,2025RS
(一),浅村 栄斗,.240,3,0,1,0,1,0,0,0,0,0,0,,左安,,空三振,,,遊併打,,,,,,2025/05/23,日本ハム,1,2025RS
(遊),宗山 塁,.244,3,0,1,0,0,0,0,0,0,0,0,,中飛,,,二ゴロ,,,中安,,,,,2025/05/23,日本ハム,1,2025RS
(捕),太田 光,.057,2,0,0,0,1,0,0,1,0,0,0,,,投ゴロ,,空三振,,,投犠打,,,,,2025/05/23,日本ハム,1,2025RS
(右左),中島 大輔,.256,3,0,1,0,1,0,0,0,0,0,0,,,左安,,空三振,,,左飛,,,,,2025/05/23,日本ハム,1,2025RS
(右),小森 航大郎,.196,4,0,0,0,1,0,0,0,0,0,0,二飛,中飛,,左飛,,空三振,,,,,,,2025/05/24,日本ハム,1,2025RS
右左,中島 大輔,.256,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/24,日本ハム,0,2025RS
(二),小深田 大翔,.246,3,1,2,0,0,1,0,0,1,0,0,右安,中安,,四球,,,右飛,,,,,,2025/05/24,日本ハム,1,2025RS
(一),浅村 栄斗,.247,4,1,2,1,0,0,0,0,0,0,0,右安,左安,,二ゴロ,,,遊ゴロ,,,,,,2025/05/24,日本ハム,1,2025RS
(指),フランコ,.220,4,0,0,0,0,0,0,0,0,0,0,左飛,一ゴロ,,,二直,,左飛,,,,,,2025/05/24,日本ハム,1,2025RS
(左),阿部 寿樹,.239,1,0,0,0,0,2,0,0,0,0,0,四球,,投ゴロ,,四球,,,,,,,,2025/05/24,日本ハム,1,2025RS
右,小郷 裕哉,.153,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,一ゴロ,,,,,2025/05/24,日本ハム,0,2025RS
(三),村林 一輝,.333,4,0,3,0,0,0,0,0,0,0,0,左安,,右安,,右安,,,右邪飛,,,,,2025/05/24,日本ハム,1,2025RS
(遊),宗山 塁,.250,4,0,2,1,1,0,0,0,0,1,0,中安,,右安,,二併打,,,空三振,,,,,2025/05/24,日本ハム,1,2025RS
(捕),太田 光,.054,3,0,0,0,2,0,0,0,0,0,0,見三振,,中飛,,,空三振,,,,,,,2025/05/24,日本ハム,1,2025RS
(中),辰己 涼介,.200,3,0,0,0,3,0,0,0,0,0,0,,空三振,,空三振,,見三振,,,,,,,2025/05/24,日本ハム,1,2025RS
(右),小森 航大郎,.204,3,0,1,1,1,0,0,0,0,0,0,空三振,,中安,,右犠飛,,,右飛,,,,,2025/05/25,日本ハム,1,2025RS
右,小郷 裕哉,.149,2,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,空三振,,空三振,2025/05/25,日本ハム,0,2025RS
(二),小深田 大翔,.238,5,0,0,0,1,0,0,0,0,0,0,見三振,,中飛,,右飛,,,一ゴロ,,一ゴロ,,,2025/05/25,日本ハム,1,2025RS
(指),浅村 栄斗,.239,5,0,0,0,2,0,0,0,0,0,0,中飛,,中飛,,,空三振,,二ゴロ,,空三振,,,2025/05/25,日本ハム,1,2025RS
(一),鈴木 大地,.253,4,0,0,0,0,0,0,0,0,0,0,,二ゴロ,,二ゴロ,,中飛,,,一失,,,,2025/05/25,日本ハム,1,2025RS
走中,辰己 涼介,.198,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,投ゴロ,,2025/05/25,日本ハム,0,2025RS
(左一),阿部 寿樹,.232,3,0,0,0,1,1,0,1,0,0,0,,四球,,右飛,,一飛,,,投犠打,,空三振,,2025/05/25,日本ハム,1,2025RS
(三),村林 一輝,.331,4,0,1,0,1,1,0,0,0,0,0,,中飛,,空三振,,,左飛,,故意四,,右安,,2025/05/25,日本ハム,1,2025RS
(遊),宗山 塁,.250,4,1,1,0,0,1,0,0,0,0,0,,遊ゴロ,,,左安,,一ゴロ,,故意四,,中飛,,2025/05/25,日本ハム,1,2025RS
(捕),太田 光,.052,2,0,0,0,0,0,0,1,0,0,0,,,遊ゴロ,,三犠野,,三ゴロ,,,,,,2025/05/25,日本ハム,1,2025RS
打,渡邊 佳明,.303,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,遊直,,,,2025/05/25,日本ハム,0,2025RS
捕,田中 貴也,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/25,日本ハム,0,2025RS
打,島内 宏明,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,一ゴロ,2025/05/25,日本ハム,0,2025RS
(中左),中島 大輔,.264,5,0,2,0,2,0,0,0,0,0,0,,,中安,,空三振,,,左安,空三振,,,左飛,2025/05/25,日本ハム,1,2025RS
(二),小深田 大翔,.236,5,0,1,0,3,0,0,0,0,0,0,見三振,,右安,,空三振,,左邪飛,,空三振,,,,2025/05/27,西武,1,2025RS
(右左),中島 大輔,.272,5,1,2,0,1,0,0,0,1,0,0,左安,,三邪飛,,,三失,空三振,,左安,,,,2025/05/27,西武,1,2025RS
(三),村林 一輝,.333,5,1,2,1,1,0,0,0,0,0,0,左飛,,左飛,,,空三振,,左２,左安,,,,2025/05/27,西武,1,2025RS
(一),鈴木 大地,.250,5,0,1,1,0,0,0,0,0,0,0,中飛,,,一ゴロ,,右安,,一飛,遊飛,,,,2025/05/27,西武,1,2025RS
(左),阿部 寿樹,.224,3,0,0,0,1,0,0,0,0,0,0,,空三振,,右飛,,遊ゴロ,,,,,,,2025/05/27,西武,1,2025RS
打,渡邊 佳明,.313,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,右安,,,,,2025/05/27,西武,0,2025RS
走右,小郷 裕哉,.147,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,三飛,,,,2025/05/27,西武,0,2025RS
(遊),宗山 塁,.250,4,0,1,0,1,0,0,0,0,0,0,,左安,,中飛,,二ゴロ,,空三振,,,,,2025/05/27,西武,1,2025RS
(指),浅村 栄斗,.241,3,0,1,0,1,0,0,0,0,0,0,,左飛,,,空三振,,右２,,,,,,2025/05/27,西武,1,2025RS
走指,小森 航大郎,.200,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,捕邪飛,,,,,2025/05/27,西武,0,2025RS
